,客户编号,客户公司名称,客户公司编号,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,第一选择基金,第二选择基金,第三选择基金,第四选择基金
9790,C9791,公司11,1221025,4.0,43.0,10.23208312,193.0,0.355027698,1.0,11.0,21.0,6.046134198,45.0,0.561688175,3.0,26.0,5.345050071,32.30400238,48.0,0.09125193,59.0,40.55328364,8.0,15.87076328,,95.0,70.0,13.81061846,0.0,42.01452987,9.115149005,18.17860129,2.0,1.0,,1.407476394,1.0,6.0,2.0,2.0,85.0,35.0,13.52360276,J0133,  ,  ,  
6021,C6022,公司10,1010025,10.0,-999999999.0,6.233503097,67.0,0.007169201,1.0,1.0,168.0,8.440312429,24.0,0.344654824,12.0,56.0,16.15256714,29.73642947,15.0,1.528095163,76.0,27.2686002,5.0,2.5973044,,30.0,1.0,17.89842481,0.0,49.87855691,7.094878482,84.71043866,4.0,1.0,32.0,18.65393446,1.0,12.0,1.0,10.0,11.0,94.0,17.91796209,  ,  ,  ,  
9630,C9631,公司12,1454436,12.0,39.0,27.47947344,115.0,0.07833137,1.0,1.0,143.0,13.68070854,36.0,0.247984325,6.0,20.0,17.5034412,19.29298641,58.0,15.31587734,68.0,85.84347258,10.0,7.617597179,,24.0,21.0,6.367501981,0.0,85.6404297,7.641067883,9.632902418,2.0,1.0,16.0,17.18766235,1.0,9.0,7.0,12.0,94.0,18.0,5.573072584,  ,  ,  ,  
9615,C9616,公司7,494209,1.0,32.0,16.5234382,190.0,0.47204215,1.0,13.0,141.0,31.15980983,19.0,0.330878506,7.0,32.0,4.43625291,5.723176154,85.0,21.97624288,41.0,77.56620308,17.0,4.645286999,,95.0,4.0,7.572449133,0.0,84.69713318,18.42653791,9.068455974,1.0,1.0,90.0,11.51323403,1.0,2.0,2.0,9.0,32.0,16.0,60.03937897,  ,  ,  ,  
355,C0356,公司12,1454436,5.0,70.0,5.448031039,14.0,0.808040692,1.0,6.0,59.0,10.56895231,4.0,0.829134901,7.0,60.0,6.188091257,20.28364842,49.0,22.56564453,16.0,47.46369056,1.0,5.418583746,,36.0,39.0,5.146150792,0.0,28.96855691,15.68627754,17.56056149,4.0,1.0,60.0,6.989076923,1.0,3.0,3.0,8.0,17.0,64.0,62.85473996,  ,  ,  ,  
1429,C1430,公司19,3644281,6.0,69.0,31.40369251,186.0,0.319347163,1.0,17.0,19.0,25.38403694,4.0,0.220575139,9.0,10.0,4.59899485,16.82321619,9.0,31.7135304,27.0,35.9699717,1.0,16.08372864,,66.0,63.0,2.080486532,0.0,8.829269913,16.38765308,28.18661801,4.0,1.0,12.0,4.083078767,1.0,10.0,1.0,8.0,53.0,38.0,23.06888877,  ,  ,  ,  
6948,C6949,公司20,4040100,12.0,41.0,0.627001701,171.0,0.590794819,1.0,8.0,120.0,2.257061792,32.0,0.491351748,3.0,50.0,1.766475875,16.68169691,41.0,0.675032117,26.0,13.91197814,3.0,18.71258545,,73.0,49.0,6.957269826,0.0,2.189749133,15.25910609,36.52175626,5.0,1.0,20.0,17.05810322,1.0,6.0,7.0,2.0,44.0,60.0,14.54876656,  ,  ,  ,  
8488,C8489,公司11,1221025,6.0,17.0,4.320695237,16.0,0.464647758,1.0,6.0,159.0,24.37569474,68.0,0.658694008,6.0,55.0,9.62714206,17.56839194,3.0,23.8831517,71.0,33.83710484,4.0,18.46753699,,53.0,64.0,4.696073093,0.0,68.02447344,7.740454192,5.624041733,5.0,1.0,37.0,17.84216094,1.0,12.0,2.0,4.0,63.0,73.0,,  ,  ,  ,  
8678,C8679,公司16,2585664,7.0,34.0,13.22488185,11.0,0.768228202,1.0,13.0,135.0,5.433589764,6.0,0.515392751,6.0,52.0,18.67015607,14.53509603,61.0,7.831152028,96.0,78.68317552,3.0,6.254032756,,40.0,17.0,11.29668856,0.0,10.83016186,13.59942576,83.74839063,3.0,1.0,23.0,0.360300281,1.0,11.0,2.0,1.0,21.0,19.0,58.8464602,J0117,J0007,  ,  
11129,C11130,公司14,1979649,11.0,25.0,1.452969528,145.0,0.946523658,1.0,6.0,22.0,26.1877007,4.0,0.231675104,4.0,7.0,18.09242637,1.841361917,35.0,30.37429992,17.0,19.65513751,5.0,1.136353712,,10.0,70.0,18.4255917,0.0,77.42403665,4.994532643,52.99146954,4.0,1.0,66.0,9.388432778,1.0,11.0,3.0,12.0,54.0,15.0,73.70296077,  ,  ,  ,  
332,C0333,公司5,252004,6.0,44.0,2.255271299,42.0,0.79835188,1.0,15.0,24.0,15.57559355,63.0,0.260503607,9.0,34.0,5.834145461,21.23701972,34.0,11.27617468,49.0,57.63466174,18.0,10.75937349,,85.0,34.0,18.8682164,0.0,56.53034352,12.43593982,50.10546018,4.0,,82.0,0.596276828,1.0,7.0,7.0,7.0,41.0,76.0,1.562891795,  ,  ,  ,  
9038,C9039,公司4,161604,6.0,6.0,32.36761825,43.0,0.576551084,1.0,13.0,184.0,28.93646199,50.0,0.072886692,7.0,32.0,1.293924683,10.45633515,10.0,33.36855059,25.0,82.22680746,17.0,19.87817245,,14.0,18.0,1.870413787,0.0,55.84771287,5.583542624,52.12777017,1.0,1.0,88.0,12.06433408,1.0,12.0,3.0,1.0,9.0,68.0,72.34802784,  ,  ,  ,  
10715,C10716,公司17,2917264,2.0,70.0,33.29935803,43.0,0.214193025,1.0,17.0,45.0,3.090225641,40.0,0.453553387,1.0,40.0,4.951964223,11.47192469,53.0,2.484463141,31.0,33.30264319,12.0,8.341834375,,23.0,8.0,9.119423198,0.0,30.99424755,2.095561097,37.66143087,3.0,1.0,2.0,4.49294442,1.0,10.0,6.0,1.0,78.0,56.0,42.99801092,  ,  ,  ,  
964,C0965,公司7,494209,9.0,27.0,22.19022751,121.0,0.793275636,1.0,,51.0,22.88179808,61.0,0.419610192,3.0,10.0,6.46472384,22.26417977,25.0,8.879177307,15.0,66.67992243,11.0,6.646189145,,81.0,49.0,8.225997573,0.0,69.22729439,11.59161123,1.037871268,3.0,1.0,32.0,3.550016145,1.0,8.0,2.0,3.0,12.0,92.0,31.31516206,  ,  ,  ,  
8098,C8099,公司17,2917264,11.0,33.0,26.24205355,93.0,0.759938352,1.0,13.0,45.0,1.93317536,70.0,0.967096095,6.0,59.0,3.673639932,5.66435471,40.0,7.046521448,26.0,63.11721405,9.0,9.923486612,,96.0,26.0,0.812051884,0.0,76.40575756,13.36882647,83.03038312,4.0,1.0,18.0,4.900919684,1.0,9.0,3.0,6.0,51.0,68.0,53.39108661,  ,  ,  ,  
4991,C4992,公司13,1705636,10.0,49.0,27.34952931,100.0,0.479476425,1.0,5.0,96.0,14.64115495,38.0,0.138907602,12.0,5.0,16.32899689,13.45060715,28.0,10.88833228,26.0,14.18683528,6.0,16.80041454,,24.0,53.0,3.711995619,0.0,41.40434421,8.953317413,27.78637901,4.0,1.0,88.0,10.95737052,1.0,12.0,7.0,2.0,72.0,5.0,79.54205449,J0076,  ,  ,  
3281,C3282,公司1,10000,6.0,56.0,12.93061777,45.0,0.161511821,1.0,3.0,149.0,23.90566039,25.0,0.28049625,6.0,37.0,3.584838275,20.40116668,88.0,18.11398227,83.0,11.39715636,2.0,2.93732932,,66.0,11.0,4.4653979,0.0,40.71019367,4.628631316,73.94418754,3.0,1.0,33.0,,1.0,2.0,3.0,2.0,40.0,69.0,35.11739969,  ,  ,  ,  
7837,C7838,公司13,1705636,3.0,54.0,2.069578134,75.0,0.373998861,1.0,10.0,41.0,11.70890197,29.0,0.473398515,7.0,40.0,1.338460013,26.65369698,59.0,25.42472755,9.0,41.14214149,5.0,8.14847519,,93.0,9.0,15.02016758,0.0,90.37802528,3.311993067,66.05456597,1.0,1.0,63.0,4.15054218,1.0,3.0,7.0,10.0,10.0,80.0,32.38654509,  ,  ,  ,  
2544,C2545,公司15,2271049,9.0,4.0,32.89420321,117.0,0.989795572,1.0,3.0,80.0,20.889705,26.0,0.15525328,4.0,63.0,15.08295282,19.46117245,24.0,13.62848134,65.0,64.61751253,10.0,-999999999.0,,49.0,42.0,18.23628218,0.0,55.3854583,0.078273713,54.48905016,5.0,1.0,2.0,19.19629781,1.0,2.0,6.0,1.0,62.0,16.0,49.43558707,  ,  ,  ,  
5361,C5362,公司14,1979649,7.0,70.0,14.99526024,102.0,0.3351887,1.0,11.0,129.0,28.92985941,28.0,0.576782087,4.0,38.0,12.31911219,30.83625218,34.0,2.013299245,33.0,46.57249682,13.0,11.19238529,,38.0,63.0,17.88872315,0.0,73.21924241,19.45729982,43.86119108,4.0,1.0,73.0,15.06949742,1.0,4.0,2.0,12.0,12.0,10.0,30.02483127,J0025,  ,  ,  
6720,C6721,公司20,4040100,2.0,37.0,11.64581345,47.0,0.767037586,1.0,1.0,36.0,26.88977345,30.0,0.075427356,12.0,70.0,17.08423774,32.10590197,35.0,6.195607384,88.0,68.30246444,13.0,14.55488199,,20.0,28.0,18.06723459,0.0,1.487234253,10.62997667,60.01484615,1.0,1.0,90.0,19.11609612,1.0,9.0,2.0,9.0,39.0,57.0,71.77329376,  ,  ,  ,  
2885,C2886,公司5,252004,12.0,31.0,1.618773028,93.0,0.173999766,1.0,17.0,2.0,7.693061159,16.0,0.322266813,2.0,43.0,6.340514559,,55.0,4.647725749,11.0,37.93129534,9.0,10.62034945,,29.0,19.0,18.02046439,0.0,88.36372395,15.05634643,37.23443753,3.0,1.0,10.0,13.91179353,1.0,4.0,5.0,3.0,96.0,72.0,6.640684124,  ,  ,  ,  
9845,C9846,公司7,494209,10.0,71.0,2.596506304,13.0,0.378553238,1.0,16.0,3.0,30.72923035,36.0,0.70136292,2.0,51.0,15.16507163,13.00852199,60.0,22.02455354,43.0,61.42621892,16.0,7.683425815,,53.0,,2.083599963,0.0,28.11579258,17.18161281,91.03997624,3.0,1.0,-999999999.0,12.97203729,1.0,8.0,5.0,5.0,8.0,18.0,67.03819076,  ,  ,  ,  
2178,C2179,公司1,10000,5.0,62.0,32.72648614,191.0,0.738266129,1.0,11.0,183.0,8.634333563,64.0,0.472053124,6.0,10.0,15.86413485,12.06279286,5.0,,38.0,23.3233561,18.0,3.66229508,,67.0,37.0,2.493827397,0.0,52.05650256,5.126022668,34.75139173,5.0,1.0,32.0,16.1598058,1.0,4.0,6.0,3.0,20.0,69.0,25.28051157,  ,  ,  ,  
6069,C6070,公司7,494209,1.0,42.0,14.44924124,162.0,0.726601524,1.0,2.0,141.0,29.31200477,33.0,0.959605101,2.0,31.0,17.07769559,19.97247448,27.0,2.381565971,28.0,78.16492324,12.0,4.031043611,,51.0,3.0,18.0911641,0.0,21.11061924,2.182506613,73.47191124,3.0,1.0,15.0,15.57442982,1.0,4.0,6.0,1.0,38.0,14.0,16.16618771,J0063,J0076,  ,  
4901,C4902,公司9,817216,7.0,66.0,20.6404959,5.0,0.679130058,1.0,9.0,188.0,21.86614023,36.0,0.731133544,12.0,60.0,8.777842153,28.40853026,67.0,9.153069783,83.0,84.72017215,9.0,1.435305567,,47.0,62.0,1.994311632,0.0,38.7538115,5.811564532,75.22068033,5.0,1.0,38.0,16.75404501,1.0,6.0,3.0,3.0,24.0,81.0,16.74409931,  ,  ,  ,  
4877,C4878,公司9,817216,2.0,37.0,2.069424665,145.0,0.385106662,1.0,1.0,115.0,33.02635214,31.0,0.410859541,9.0,31.0,1.255246194,3.04604412,83.0,15.11952021,90.0,38.00532306,3.0,7.143940754,,66.0,47.0,6.912297734,0.0,14.58477431,13.0842354,73.07183414,4.0,1.0,73.0,3.679045958,1.0,11.0,2.0,2.0,27.0,66.0,47.28937593,J0165,  ,  ,  
3123,C3124,公司3,90601,9.0,35.0,9.904837736,4.0,0.051917513,1.0,3.0,,12.86339456,66.0,0.051975174,9.0,15.0,4.353602157,30.79545551,20.0,31.95261673,21.0,77.42621619,3.0,13.23889487,,85.0,32.0,2.402819743,0.0,52.0051589,17.97477654,91.37132548,4.0,1.0,8.0,5.178883519,,7.0,7.0,5.0,70.0,39.0,79.57457618,J0047,J0170,  ,  
9620,C9621,公司8,646416,9.0,7.0,18.7577682,102.0,0.96489443,1.0,18.0,14.0,30.15520251,62.0,0.612784084,12.0,6.0,0.198842008,11.12214,54.0,31.57396341,74.0,20.69502545,10.0,14.97080396,,69.0,38.0,10.81775432,0.0,1.840640318,3.30110659,29.12207027,1.0,1.0,57.0,10.95793065,1.0,11.0,3.0,12.0,40.0,38.0,58.37958035,  ,  ,  ,  
1544,C1545,公司16,2585664,1.0,1.0,3.091629059,171.0,0.283424649,1.0,11.0,194.0,14.14162559,50.0,0.156263104,3.0,71.0,8.05878966,24.97548511,29.0,27.74265452,7.0,79.49283113,13.0,15.5175799,,60.0,22.0,14.80281893,0.0,31.58679484,14.34236834,36.41814157,3.0,1.0,41.0,2.785270986,1.0,9.0,1.0,10.0,67.0,74.0,61.46458418,J0030,J0019,  ,  
5015,C5016,公司7,494209,3.0,23.0,29.23953918,90.0,0.004861032,1.0,1.0,114.0,30.95202828,26.0,0.05837206,1.0,70.0,3.796595408,29.14221038,37.0,4.779884765,59.0,70.56347219,2.0,1.648209309,,88.0,28.0,1.163790615,0.0,47.60418344,5.274771958,20.93997729,2.0,1.0,55.0,0.447334626,1.0,2.0,1.0,3.0,56.0,87.0,69.31378262,J0004,  ,  ,  
11408,C11409,公司20,4040100,10.0,24.0,7.278236251,44.0,0.217195087,1.0,2.0,5.0,27.98094756,53.0,0.545731549,2.0,11.0,14.43578539,7.441661065,81.0,21.55812412,22.0,17.95815204,17.0,15.16337713,,49.0,68.0,0.505253393,0.0,72.63995461,6.452840159,6.101556564,2.0,1.0,78.0,5.164301803,1.0,3.0,6.0,4.0,61.0,55.0,82.37976757,  ,  ,  ,  
8606,C8607,公司10,1010025,1.0,14.0,9.297736678,166.0,0.622378264,1.0,12.0,103.0,5.043013523,6.0,0.122685621,10.0,67.0,14.53649987,32.56566849,80.0,26.07064854,39.0,43.84706417,1.0,14.06819,,10.0,32.0,2.93030912,0.0,18.36287559,8.235220821,70.32082612,3.0,1.0,89.0,2.653782902,1.0,5.0,5.0,9.0,12.0,81.0,61.65625603,  ,  ,  ,  
4429,C4430,公司18,3272481,4.0,32.0,19.69581007,48.0,0.823328743,1.0,13.0,76.0,29.86021812,61.0,0.918943901,2.0,23.0,18.41546492,19.14017965,91.0,14.10606923,67.0,11.98715824,18.0,9.261014577,,63.0,64.0,18.98398736,0.0,87.28499847,8.761422175,40.40850903,1.0,1.0,38.0,15.37143168,1.0,10.0,5.0,4.0,35.0,65.0,21.91300997,J0129,  ,  ,  
8878,C8879,公司9,817216,10.0,4.0,14.78057285,80.0,0.511456047,1.0,13.0,108.0,25.36630166,33.0,0.260019468,6.0,64.0,17.38740973,6.18838995,2.0,12.86641452,17.0,2.642681902,11.0,6.241180555,,47.0,49.0,8.538537194,0.0,34.31256453,0.282687338,71.01749606,1.0,1.0,66.0,0.53100195,1.0,8.0,3.0,5.0,73.0,65.0,62.57189983,  ,  ,  ,  
6224,C6225,公司2,40401,11.0,25.0,27.3964871,6.0,0.865456037,1.0,12.0,172.0,29.55309822,30.0,0.687230824,4.0,16.0,14.6761545,13.29309998,52.0,15.88437707,66.0,24.03526906,17.0,1.196459769,,88.0,12.0,9.163723642,0.0,13.51868507,0.596014092,13.44966139,5.0,1.0,14.0,0.07069756,1.0,12.0,3.0,6.0,57.0,82.0,29.29246146,J0138,  ,  ,  
7949,C7950,公司8,646416,2.0,20.0,31.97988355,72.0,0.875006797,1.0,1.0,80.0,18.83170366,42.0,0.300135224,11.0,64.0,10.37257494,29.35504604,80.0,6.157493074,58.0,9.222195407,14.0,16.40049841,,63.0,50.0,1.918898494,,12.26089356,8.251806542,80.80838928,3.0,1.0,95.0,6.468266328,1.0,9.0,6.0,9.0,12.0,18.0,69.92704724,  ,  ,  ,  
11368,C11369,公司6,363609,11.0,37.0,13.47979923,66.0,0.328683682,1.0,6.0,92.0,18.3204277,64.0,0.742145097,8.0,15.0,9.819524875,11.79217055,57.0,8.282072046,30.0,31.31989011,1.0,12.79386944,,18.0,20.0,8.79572132,0.0,46.43028757,15.40462266,6.316445446,1.0,1.0,88.0,6.135709518,1.0,5.0,2.0,3.0,95.0,63.0,4.69780689,J0036,  ,  ,  
5419,C5420,公司11,1221025,8.0,67.0,3.969952258,142.0,0.413906196,1.0,1.0,159.0,9.299149158,67.0,0.51886981,6.0,2.0,5.864250167,29.15015542,63.0,31.43779067,11.0,26.84371879,14.0,15.09813555,,39.0,67.0,16.43226119,0.0,72.37718352,15.13292832,50.13183187,1.0,1.0,40.0,6.973481339,1.0,9.0,5.0,2.0,1.0,64.0,73.46716843,  ,  ,  ,  
6050,C6051,公司13,1705636,8.0,29.0,19.73429493,46.0,0.585541375,1.0,17.0,52.0,7.608967343,,0.928269314,6.0,2.0,8.419056158,3.463505025,52.0,24.94311208,65.0,47.00506563,1.0,,,44.0,52.0,8.605020221,0.0,73.13026428,16.62800613,74.6177114,5.0,1.0,69.0,16.30475067,1.0,10.0,6.0,4.0,33.0,50.0,33.89254727,  ,  ,  ,  
11418,C11419,公司18,3272481,6.0,32.0,9.029006849,43.0,0.426715245,1.0,3.0,25.0,23.61475409,53.0,0.879159984,12.0,56.0,2.948831302,20.59107852,46.0,5.181910893,46.0,13.20599761,1.0,1.355476643,,25.0,23.0,6.163595552,0.0,29.60226685,13.37927249,88.9619196,2.0,1.0,53.0,7.940153111,1.0,1.0,1.0,4.0,36.0,16.0,9.549071178,  ,  ,  ,  
10828,C10829,公司20,4040100,10.0,50.0,7.077085144,182.0,0.761509842,1.0,1.0,61.0,23.73681627,58.0,0.749403937,1.0,66.0,14.58538803,3.331892804,36.0,23.03390505,50.0,1.902960959,16.0,16.28499312,,25.0,16.0,6.093196843,0.0,8.114471393,14.37084223,69.91674309,2.0,1.0,3.0,7.186299222,1.0,12.0,6.0,12.0,77.0,25.0,62.11982063,J0190,J0181,J0193,  
7903,C7904,公司17,2917264,5.0,52.0,2.910711402,94.0,0.733913485,1.0,5.0,183.0,18.38337479,36.0,0.621896346,12.0,6.0,15.68968556,21.91607729,14.0,24.24794518,18.0,78.62449875,10.0,7.982198937,,85.0,71.0,3.221094613,0.0,27.01952241,15.73993025,79.08945588,5.0,1.0,59.0,19.05578789,1.0,5.0,7.0,10.0,7.0,18.0,13.62555164,J0126,J0079,  ,  
1561,C1562,公司17,2917264,5.0,41.0,22.72820016,43.0,0.619698788,1.0,12.0,23.0,33.49165069,32.0,0.858273413,1.0,11.0,7.700629685,14.10506621,35.0,0.862345273,8.0,86.53109509,7.0,0.465363347,,7.0,55.0,5.933894735,0.0,19.31750272,17.97420663,44.99435953,5.0,1.0,52.0,0.444195221,1.0,6.0,3.0,8.0,90.0,35.0,22.86717372,J0020,  ,  ,  
4914,C4915,公司14,1979649,1.0,70.0,12.51940283,17.0,0.425379176,1.0,9.0,132.0,13.42501088,52.0,0.303060689,6.0,53.0,0.095151259,29.61550282,10.0,11.37116877,1.0,91.55555863,9.0,18.35639865,,77.0,3.0,,0.0,36.49475536,11.42765235,2.867132473,3.0,1.0,54.0,14.49691601,1.0,4.0,7.0,2.0,22.0,38.0,72.39714794,  ,  ,  ,  
11298,C11299,公司10,1010025,11.0,45.0,17.48057492,33.0,0.093589196,1.0,1.0,58.0,2.610883117,9.0,0.307052573,5.0,61.0,1.023875027,6.24333831,48.0,25.10689743,81.0,17.45170018,2.0,9.131077418,,74.0,37.0,17.47707271,0.0,30.44736774,0.860847471,3.014506656,1.0,1.0,85.0,7.38463674,1.0,8.0,1.0,11.0,24.0,21.0,53.90216114,J0057,J0172,  ,  
6088,C6089,公司4,161604,3.0,3.0,17.01901772,7.0,0.764138193,1.0,4.0,55.0,22.15353108,5.0,0.841698326,8.0,29.0,15.1956218,1.644421488,48.0,25.55893271,54.0,55.31084572,2.0,5.730797887,,81.0,17.0,2.572599863,0.0,21.1720917,5.694513021,57.68727883,2.0,1.0,30.0,19.80560285,1.0,7.0,3.0,1.0,87.0,82.0,24.88982386,  ,  ,  ,  
1095,C1096,公司6,363609,8.0,-999999999.0,2.490562191,92.0,0.18514773,1.0,7.0,177.0,7.704968355,60.0,0.223043456,5.0,46.0,15.70710803,30.99068422,68.0,11.81749143,60.0,39.55682597,4.0,5.908900156,,18.0,44.0,18.23789682,0.0,78.22697285,15.21029669,80.51785013,4.0,-999999999.0,52.0,13.15875374,1.0,1.0,3.0,11.0,67.0,91.0,45.47409717,  ,  ,  ,  
9589,C9590,公司20,4040100,12.0,15.0,1.070739986,122.0,0.786051884,1.0,9.0,99.0,4.994032496,6.0,0.117739645,9.0,27.0,11.5475989,11.27599459,93.0,25.53891306,78.0,44.28610574,4.0,9.454425552,28.90414998,89.0,61.0,1.638614339,0.0,63.95877244,3.752790873,44.2215679,3.0,1.0,35.0,4.444124644,1.0,3.0,2.0,9.0,62.0,34.0,38.22347262,J0059,  ,  ,  
3287,C3288,公司7,494209,12.0,57.0,20.26963736,114.0,0.526223351,1.0,10.0,176.0,4.191258089,46.0,0.353584183,3.0,36.0,17.0444447,21.47876908,74.0,17.53896821,44.0,49.08247727,5.0,16.69616645,,85.0,46.0,13.33670249,0.0,47.31553127,1.575022053,70.07902657,2.0,1.0,10.0,6.419882431,1.0,5.0,5.0,11.0,81.0,44.0,81.56421055,J0008,  ,  ,  
9923,C9924,公司4,161604,1.0,35.0,30.13164156,7.0,0.965346862,1.0,2.0,45.0,1.654570932,41.0,0.250178866,4.0,64.0,15.22093764,24.95682551,32.0,27.59595663,76.0,13.70937388,3.0,10.69063186,,55.0,57.0,8.402240124,0.0,16.32557235,8.838559515,78.48503508,2.0,1.0,7.0,11.88513092,1.0,5.0,4.0,5.0,96.0,57.0,85.2945742,  ,  ,  ,  
10855,C10856,公司18,3272481,5.0,3.0,1.350051977,13.0,0.782047721,1.0,13.0,98.0,12.85747317,24.0,0.022619989,2.0,43.0,7.938803837,14.6735312,60.0,22.87272416,2.0,70.77819016,8.0,0.600981635,,63.0,36.0,12.40393153,0.0,9.074592673,12.45954558,46.27329119,4.0,1.0,93.0,15.86047804,1.0,1.0,2.0,5.0,95.0,2.0,90.60120698,  ,  ,  ,  
2605,C2606,公司3,90601,10.0,23.0,15.86304155,64.0,0.101273525,1.0,4.0,131.0,7.186314753,56.0,0.375506271,5.0,50.0,8.959961239,0.109724871,59.0,0.117601534,42.0,46.30486243,17.0,5.416902408,,50.0,43.0,4.547773466,0.0,65.86223399,3.49567553,80.22249823,5.0,1.0,75.0,5.191790504,1.0,3.0,3.0,3.0,96.0,51.0,6.995976069,J0034,J0073,  ,  
1392,C1393,公司9,817216,12.0,41.0,26.10767614,81.0,0.130308381,1.0,4.0,176.0,32.17605769,46.0,,4.0,29.0,9.704184353,2.23270037,70.0,24.67601355,44.0,34.24344447,4.0,,,,26.0,9.397922538,0.0,26.93627553,11.5526186,39.10684379,2.0,1.0,25.0,10.18940613,1.0,4.0,5.0,9.0,85.0,86.0,1.370048424,  ,  ,  ,  
4489,C4490,公司10,1010025,10.0,59.0,10.6414823,24.0,0.088825172,1.0,4.0,153.0,21.69360296,25.0,0.76466785,9.0,70.0,10.98758439,24.38914369,16.0,28.30574116,58.0,26.84691798,2.0,4.449832111,,85.0,23.0,7.701004037,0.0,29.10168077,19.31357223,40.72853599,4.0,1.0,55.0,7.8940224,1.0,3.0,2.0,10.0,72.0,58.0,77.1325697,J0089,  ,  ,  
10370,C10371,公司16,2585664,2.0,9.0,7.179959857,164.0,0.388645988,1.0,11.0,7.0,33.30759519,25.0,0.22291288,12.0,40.0,12.70651264,1.820047656,40.0,28.7737393,96.0,35.15689886,10.0,16.97658968,,7.0,39.0,11.58486667,0.0,46.46788774,18.08553535,60.8879205,3.0,,14.0,7.214835297,1.0,6.0,7.0,1.0,21.0,20.0,47.32577525,  ,  ,  ,  
752,C0753,公司12,1454436,7.0,23.0,18.23319384,23.0,0.50414731,1.0,1.0,90.0,5.840739798,6.0,0.680278271,10.0,19.0,16.65995804,16.15389086,24.0,6.26536261,74.0,33.77662192,6.0,,,75.0,25.0,11.49170232,0.0,45.7037225,17.16832346,65.97473092,5.0,1.0,11.0,0.218476457,1.0,8.0,3.0,5.0,44.0,23.0,18.03778258,  ,  ,  ,  
7018,C7019,公司13,1705636,11.0,62.0,15.88015114,123.0,0.984589597,1.0,9.0,175.0,10.59250552,58.0,0.13256561,3.0,66.0,11.26060489,23.2604951,82.0,4.519212142,6.0,43.00323851,2.0,15.54685719,,14.0,31.0,18.2648997,0.0,32.96614761,8.148711342,33.09132784,3.0,1.0,27.0,18.81793658,1.0,4.0,,3.0,44.0,46.0,56.42934605,  ,  ,  ,  
3737,C3738,公司18,3272481,5.0,13.0,11.39914095,84.0,0.436901128,1.0,15.0,62.0,6.513227669,33.0,0.914845715,7.0,35.0,4.371033044,13.30129002,17.0,14.92769223,19.0,16.61200323,6.0,4.66414653,,74.0,40.0,7.980876979,0.0,62.98163683,12.41987126,29.89317432,1.0,1.0,32.0,9.666739149,1.0,4.0,4.0,12.0,65.0,22.0,8.870492297,  ,  ,  ,  
11733,C11734,公司18,3272481,4.0,23.0,24.1173604,4.0,0.009899105,1.0,1.0,76.0,30.87711469,14.0,0.940842152,9.0,61.0,8.391425044,10.92293551,65.0,33.66642078,19.0,4.960911274,18.0,9.152205271,,10.0,18.0,8.44082825,0.0,39.16589811,19.42628463,0.440336272,2.0,1.0,79.0,6.728061778,1.0,2.0,5.0,10.0,93.0,11.0,40.57174345,  ,  ,  ,  
10237,C10238,公司17,2917264,6.0,60.0,18.17260876,5.0,0.882333019,1.0,1.0,191.0,5.195908298,45.0,0.561132791,1.0,29.0,1.601840988,16.98122609,10.0,1.286488019,90.0,84.71276886,3.0,11.83743331,,5.0,15.0,9.029700639,0.0,70.23259936,11.29575751,36.86542134,3.0,1.0,90.0,5.411275839,1.0,7.0,6.0,11.0,38.0,53.0,81.9827421,J0092,  ,  ,  
3215,C3216,公司8,646416,8.0,8.0,26.29326833,96.0,0.859699867,1.0,15.0,57.0,10.99414478,14.0,0.192748656,7.0,11.0,3.871011131,31.85240821,55.0,14.5889606,8.0,24.22504828,18.0,10.5723487,,49.0,56.0,3.082732127,0.0,86.53454167,17.45405497,66.08531198,1.0,1.0,75.0,15.30633534,1.0,1.0,6.0,12.0,71.0,48.0,30.03328511,  ,  ,  ,  
6323,C6324,公司5,252004,999999999.0,10.0,17.07087109,42.0,0.472772781,1.0,17.0,200.0,33.56098829,68.0,0.576150911,6.0,7.0,18.31879038,33.68682556,85.0,9.957672262,47.0,16.14105421,14.0,16.06782304,,74.0,64.0,5.280560911,0.0,83.98575759,15.48504199,30.1986154,5.0,1.0,12.0,5.243590637,1.0,8.0,2.0,1.0,3.0,9.0,70.33604968,J0002,J0096,  ,  
1777,C1778,公司1,10000,11.0,13.0,7.671330913,102.0,0.499047611,1.0,17.0,135.0,13.14822503,53.0,0.824911605,1.0,12.0,6.154618326,21.21306472,18.0,25.78434045,85.0,80.01538777,7.0,9.956135663,,52.0,67.0,9.880780958,0.0,79.77436834,7.749902168,49.35009742,4.0,1.0,87.0,15.61108672,1.0,8.0,3.0,6.0,21.0,45.0,57.17321967,  ,  ,  ,  
4113,C4114,公司18,3272481,11.0,18.0,2.88193546,171.0,0.206332522,1.0,12.0,178.0,13.67179967,8.0,0.431425866,5.0,32.0,18.27163628,20.57968028,32.0,26.06154221,8.0,57.63660995,13.0,3.809895967,,84.0,55.0,18.08252264,0.0,32.58802913,3.781454421,66.24877369,3.0,1.0,95.0,8.81207461,1.0,12.0,4.0,3.0,42.0,15.0,47.85797234,  ,  ,  ,  
