,客户编号,客户公司名称,客户公司编号,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,第一选择基金,第二选择基金,第三选择基金,第四选择基金
3034,C3035,公司20,4040100,5.0,67.0,2.28531865,34.0,0.548448129,1.0,11.0,188.0,30.98917103,2.0,0.921325174,8.0,66.0,11.377009,22.17216778,35.0,23.49883191,20.0,52.75472596,13.0,6.933977926,,8.0,65.0,1.119057735,0.0,10.40942892,13.65026667,25.78044966,3.0,1.0,40.0,7.621337283,1.0,3.0,7.0,6.0,49.0,38.0,62.26318925,J0152,  ,  ,  
11913,C11914,公司9,817216,9.0,57.0,22.48599407,31.0,0.297681433,1.0,4.0,94.0,22.83517562,6.0,0.179242874,6.0,18.0,15.65127131,16.60736467,67.0,7.810175571,20.0,24.52187217,13.0,5.582092851,,4.0,14.0,6.670975254,0.0,83.10339421,11.7403447,64.00152262,3.0,1.0,92.0,17.63300168,1.0,6.0,1.0,6.0,80.0,56.0,53.5630335,  ,  ,  ,  
7060,C7061,公司11,1221025,5.0,50.0,5.326507574,160.0,0.366820199,1.0,16.0,35.0,29.43043418,33.0,0.614504697,,67.0,3.110137098,31.09615257,89.0,17.42683672,78.0,1.766490959,6.0,19.79189079,,33.0,34.0,7.715428233,0.0,46.99660586,1.601307922,67.21700733,5.0,1.0,35.0,13.10506364,1.0,2.0,2.0,12.0,56.0,95.0,39.91736735,  ,  ,  ,  
9338,C9339,公司11,1221025,3.0,24.0,19.20887995,92.0,0.764369515,1.0,12.0,112.0,5.519540661,2.0,0.022342985,2.0,36.0,16.45262189,10.67045767,75.0,2.219493918,56.0,3.460150245,1.0,3.366150623,,21.0,9.0,0.236940938,0.0,11.56257387,18.02547322,73.8037997,3.0,1.0,4.0,12.85889859,1.0,2.0,3.0,2.0,41.0,74.0,47.49321584,J0148,J0060,  ,  
7905,C7906,公司7,494209,8.0,43.0,,66.0,0.64270282,1.0,18.0,122.0,28.60246542,17.0,0.694960397,11.0,31.0,10.5974207,31.24771574,25.0,3.088083836,55.0,69.69368478,5.0,0.238780471,,91.0,8.0,9.152364085,0.0,64.21403131,2.47661972,44.13059041,2.0,1.0,92.0,8.756877749,1.0,11.0,4.0,4.0,70.0,89.0,87.65309092,J0111,J0077,  ,  
4606,C4607,公司14,1979649,9.0,24.0,7.624198926,23.0,0.878930874,1.0,17.0,7.0,0.171528443,60.0,0.005025334,5.0,39.0,12.99932,21.54955321,46.0,19.204335,7.0,67.83068499,2.0,3.240405943,,94.0,69.0,3.401281335,0.0,34.05241421,6.414074668,79.79804335,5.0,1.0,10.0,8.824896412,1.0,6.0,5.0,7.0,51.0,12.0,90.61518965,  ,  ,  ,  
2348,C2349,公司6,363609,6.0,42.0,0.486479015,26.0,0.918521956,1.0,13.0,111.0,11.86066253,28.0,0.308599363,3.0,29.0,18.89360795,5.248732561,17.0,5.083607668,77.0,78.37325214,2.0,2.07056152,,46.0,69.0,15.6595912,0.0,67.7511521,18.00295607,38.94198363,1.0,1.0,50.0,9.877858513,,12.0,7.0,6.0,14.0,81.0,25.61527274,  ,  ,  ,  
1347,C1348,公司12,1454436,12.0,43.0,18.35819471,20.0,0.45261086,1.0,8.0,2.0,24.75170682,33.0,0.190158067,1.0,71.0,10.40989794,2.663455599,7.0,14.55590784,73.0,77.93793608,15.0,1.744656997,,32.0,9.0,4.711953889,0.0,83.67595669,19.89794984,17.0638226,3.0,1.0,51.0,5.634749486,1.0,10.0,5.0,1.0,82.0,6.0,46.56757961,  ,  ,  ,  
2766,C2767,公司6,363609,5.0,43.0,32.37275581,114.0,0.51078998,1.0,1.0,40.0,29.74014637,17.0,0.466787036,6.0,6.0,17.6379665,2.058989556,60.0,6.297633512,13.0,32.57470442,14.0,0.593799541,,46.0,1.0,5.564683604,0.0,89.55400097,9.164897785,25.32475091,3.0,1.0,88.0,14.59859358,1.0,12.0,2.0,5.0,12.0,96.0,3.725954832,J0015,  ,  ,  
4040,C4041,公司20,4040100,1.0,2.0,16.71360625,160.0,0.722840392,1.0,6.0,13.0,4.164175685,18.0,0.782201621,9.0,60.0,13.00097059,15.14024953,19.0,26.80373382,4.0,76.32964465,17.0,11.36450228,,79.0,69.0,2.790472285,0.0,1.835695578,18.59879401,4.343940299,2.0,1.0,19.0,1.146198114,1.0,4.0,5.0,10.0,25.0,66.0,4.603881278,J0030,  ,  ,  
2236,C2237,公司14,1979649,2.0,69.0,27.0584806,180.0,0.515478324,1.0,5.0,26.0,31.03345889,20.0,0.359916969,9.0,16.0,0.054364982,11.11319708,13.0,16.44472469,32.0,83.84294463,18.0,17.46093737,,26.0,56.0,18.37498162,0.0,49.58996681,19.70887798,15.57480802,5.0,1.0,55.0,14.0190871,1.0,1.0,5.0,9.0,20.0,96.0,76.10956959,J0182,J0106,  ,  
5716,C5717,公司5,252004,12.0,1.0,5.887289808,11.0,0.366123856,1.0,5.0,169.0,11.7237562,52.0,0.408245931,10.0,31.0,12.14018071,33.16978857,20.0,21.57850208,59.0,50.67184099,12.0,7.53327158,,51.0,24.0,14.19838883,0.0,58.15584288,2.027731398,0.346850032,4.0,1.0,73.0,3.736800815,1.0,4.0,4.0,3.0,70.0,53.0,88.08053723,  ,  ,  ,  
10118,C10119,公司18,3272481,10.0,30.0,15.08255795,168.0,0.669634926,1.0,12.0,122.0,6.182993004,10.0,0.664738199,6.0,51.0,4.728011476,29.01442141,75.0,8.287185591,68.0,29.04938716,-999999999.0,12.11391674,,93.0,13.0,2.549879614,,58.7959776,15.59680287,89.10098961,1.0,1.0,20.0,14.5176108,,9.0,7.0,1.0,21.0,3.0,86.74329008,J0104,  ,  ,  
7403,C7404,公司6,363609,1.0,49.0,22.51722683,179.0,0.242922211,1.0,4.0,70.0,20.26906222,7.0,0.909375818,11.0,45.0,4.542502543,23.31522989,95.0,25.85979495,80.0,79.0677873,13.0,6.582994432,,7.0,9.0,13.86084122,0.0,24.19331426,13.71161573,13.32672182,3.0,1.0,25.0,17.16972862,1.0,5.0,5.0,999999999.0,17.0,71.0,78.83796127,  ,  ,  ,  
7985,C7986,公司12,1454436,12.0,60.0,3.458908251,186.0,0.702989463,1.0,6.0,49.0,4.843358647,66.0,0.342915603,6.0,1.0,0.457836451,28.14305497,45.0,24.38477512,68.0,25.12376532,5.0,11.58511729,,17.0,33.0,11.23522925,0.0,55.61628791,16.31412857,11.63791485,2.0,1.0,1.0,15.96468041,1.0,1.0,7.0,4.0,51.0,70.0,78.39682915,  ,  ,  ,  
11226,C11227,公司19,3644281,5.0,59.0,7.131328154,198.0,0.944780437,1.0,6.0,4.0,16.14309141,34.0,0.775604901,12.0,44.0,5.323512568,12.80447064,51.0,27.42689319,86.0,75.39312874,2.0,18.19144974,,88.0,2.0,15.02168517,0.0,37.3451491,7.392601154,26.54585053,4.0,1.0,24.0,19.02790663,1.0,7.0,3.0,9.0,46.0,60.0,43.86849607,  ,  ,  ,  
1430,C1431,公司14,1979649,12.0,19.0,9.31014327,195.0,0.381786928,1.0,10.0,-999999999.0,23.65793106,22.0,0.015817988,1.0,69.0,7.301722609,18.0442995,72.0,28.17804713,3.0,80.85674357,5.0,19.70322942,,16.0,19.0,10.05621315,0.0,62.78131637,11.35401628,1.009283733,2.0,1.0,64.0,4.532184806,1.0,5.0,7.0,6.0,78.0,3.0,32.20082483,J0067,J0100,J0177,  
1275,C1276,公司10,1010025,4.0,16.0,30.56198182,10.0,0.265668967,1.0,4.0,119.0,28.59813865,57.0,0.306846822,8.0,54.0,15.32364566,13.12476475,64.0,7.484667329,92.0,91.99878733,1.0,12.47201313,,69.0,44.0,9.601819045,0.0,70.85771987,15.85499979,25.16696941,3.0,1.0,91.0,3.9500527,1.0,8.0,1.0,3.0,9.0,39.0,71.81087898,  ,  ,  ,  
7755,C7756,公司7,494209,5.0,54.0,21.20904437,154.0,0.465162846,1.0,7.0,30.0,22.64903693,24.0,0.76278168,9.0,55.0,19.28781313,12.10931443,13.0,25.14782268,93.0,55.93836745,7.0,8.103207363,,43.0,49.0,15.65668292,0.0,65.5221657,19.91668295,88.48554672,5.0,1.0,64.0,7.005430269,1.0,1.0,4.0,9.0,46.0,44.0,16.5759595,  ,  ,  ,  
10181,C10182,公司3,90601,1.0,27.0,7.11489167,122.0,0.496050512,1.0,12.0,41.0,2.044603326,9.0,0.333796124,12.0,5.0,3.438353378,7.950969741,12.0,0.181292664,62.0,42.56441786,7.0,7.743407945,,2.0,18.0,1.791672268,0.0,59.91275705,18.54252233,55.83587904,4.0,1.0,78.0,2.397813825,1.0,8.0,7.0,10.0,72.0,71.0,67.4913816,J0180,J0055,  ,  
6515,C6516,公司18,3272481,11.0,40.0,33.84950561,51.0,0.889715868,1.0,3.0,72.0,28.82004266,63.0,0.795327711,12.0,22.0,18.67997772,30.04565996,63.0,26.86081266,63.0,20.65878745,8.0,19.11348207,,42.0,33.0,3.928221457,0.0,28.87999475,4.359004129,47.88572237,4.0,1.0,14.0,4.419976604,1.0,3.0,2.0,8.0,85.0,28.0,14.40276777,  ,  ,  ,  
3154,C3155,公司4,161604,2.0,7.0,23.07033424,191.0,0.548081689,1.0,17.0,132.0,19.92767226,64.0,0.243118729,11.0,55.0,19.98788096,20.9809819,83.0,10.82026671,48.0,57.09867338,11.0,10.56946401,,13.0,68.0,17.24250921,0.0,7.745293573,4.130258518,10.75811971,4.0,1.0,2.0,6.568002635,1.0,8.0,3.0,4.0,81.0,62.0,0.089297544,  ,  ,  ,  
3369,C3370,公司20,4040100,12.0,26.0,23.90023893,38.0,0.030280019,1.0,3.0,6.0,5.829834148,53.0,0.731616906,12.0,58.0,0.16531924,18.56519412,71.0,4.465825705,52.0,35.3756232,8.0,13.78501296,,20.0,66.0,13.0369303,0.0,46.28160876,1.448277318,66.57725786,1.0,1.0,47.0,5.078967163,1.0,9.0,4.0,5.0,42.0,4.0,69.12134413,  ,  ,  ,  
10902,C10903,公司6,363609,12.0,46.0,6.387134384,142.0,0.349501497,1.0,7.0,7.0,6.415075758,34.0,0.731324399,3.0,55.0,0.034847146,18.36709986,28.0,8.655809822,2.0,58.80480801,16.0,1.581219525,,2.0,18.0,3.894655391,0.0,80.13407378,7.383764532,90.25676729,5.0,1.0,5.0,4.219302443,1.0,5.0,7.0,4.0,72.0,75.0,1.582165114,  ,  ,  ,  
5635,C5636,公司19,3644281,9.0,15.0,30.93480435,178.0,0.916771936,1.0,9.0,88.0,13.70106342,25.0,0.390349691,10.0,32.0,3.143314296,17.86858968,7.0,4.964600813,18.0,27.75406471,3.0,16.23933438,,48.0,22.0,1.184828252,0.0,64.75382989,10.35886249,18.16477944,3.0,1.0,70.0,5.013754725,1.0,11.0,,12.0,65.0,51.0,15.3559827,J0039,J0053,  ,  
4708,C4709,公司14,1979649,8.0,11.0,4.986910101,53.0,0.93559666,1.0,,61.0,1.370948099,24.0,0.531390819,3.0,20.0,19.38793406,10.76534367,94.0,28.77928515,23.0,37.31823141,5.0,16.71941146,,39.0,6.0,18.52510825,0.0,57.46617711,18.72235496,38.17654987,2.0,1.0,31.0,7.706432025,1.0,10.0,4.0,6.0,2.0,51.0,39.4675778,J0193,J0030,  ,  
4838,C4839,公司20,4040100,10.0,33.0,13.5479642,61.0,0.840674492,1.0,18.0,195.0,13.619349,59.0,0.072188939,3.0,29.0,17.41299612,6.397985815,77.0,30.9829499,52.0,13.39963781,11.0,17.59798262,,48.0,62.0,5.26529919,0.0,73.33885836,17.65857914,9.919197289,3.0,1.0,70.0,5.275873036,1.0,2.0,1.0,2.0,56.0,4.0,40.76963226,  ,  ,  ,  
3048,C3049,公司3,90601,3.0,60.0,27.35421252,126.0,0.246487428,1.0,6.0,25.0,8.108959923,45.0,0.90315038,1.0,33.0,6.1250416,25.03872606,26.0,27.35679429,32.0,88.50069908,18.0,18.78585609,,12.0,33.0,2.108636599,0.0,88.97727235,11.71850303,16.71233802,4.0,1.0,65.0,18.94306926,1.0,4.0,6.0,2.0,37.0,6.0,45.33433409,J0123,  ,  ,  
7810,C7811,公司8,646416,4.0,63.0,23.35612199,11.0,0.786533306,1.0,12.0,146.0,30.08642012,47.0,0.190159159,3.0,14.0,11.21950959,15.84044528,36.0,20.5210495,81.0,91.56743896,13.0,10.8524506,,74.0,65.0,16.55636472,0.0,40.71172675,10.54494069,73.53014388,4.0,1.0,48.0,7.8527325,1.0,4.0,3.0,5.0,32.0,73.0,43.37842243,  ,  ,  ,  
11175,C11176,公司8,646416,3.0,71.0,13.69098951,91.0,0.985682324,1.0,3.0,18.0,11.79202979,15.0,0.522800465,6.0,49.0,16.66804837,16.24937948,16.0,16.33059045,56.0,67.06523167,5.0,9.186992998,,30.0,49.0,4.646476681,0.0,84.68925921,5.941374445,16.6848438,3.0,1.0,22.0,12.12991164,1.0,8.0,6.0,5.0,41.0,60.0,56.35957563,  ,  ,  ,  
9799,C9800,公司2,40401,4.0,59.0,17.41771197,50.0,0.675455827,1.0,13.0,142.0,5.351873599,,0.813840061,3.0,24.0,13.05148201,25.97296497,64.0,8.475917607,78.0,84.49296502,16.0,5.953126237,,41.0,4.0,14.51255185,0.0,10.57072277,8.774936729,41.04430016,5.0,1.0,84.0,14.24314627,1.0,7.0,3.0,12.0,65.0,60.0,36.93494124,  ,  ,  ,  
5580,C5581,公司2,40401,8.0,8.0,30.93183464,160.0,0.934484282,1.0,17.0,170.0,31.46830969,14.0,0.250766604,12.0,42.0,7.728625391,2.586284659,24.0,14.15543605,95.0,32.98951134,4.0,19.96887709,,54.0,61.0,9.412426085,0.0,88.42120051,0.382700593,48.80747874,1.0,1.0,15.0,3.413092584,1.0,2.0,6.0,6.0,14.0,3.0,31.91780387,  ,  ,  ,  
7807,C7808,公司3,90601,11.0,52.0,26.48479837,81.0,0.880809881,1.0,,155.0,31.01760254,67.0,0.518659926,10.0,27.0,6.181918883,25.07105857,29.0,23.28800942,58.0,71.53342777,7.0,19.02918761,,14.0,27.0,16.51520058,0.0,9.848341111,9.644484241,79.41481434,5.0,1.0,9.0,6.780444526,1.0,8.0,3.0,8.0,57.0,52.0,49.90407151,J0065,  ,  ,  
3288,C3289,公司9,817216,2.0,48.0,1.602668614,91.0,0.828991963,1.0,1.0,,22.58816811,21.0,0.808354947,9.0,49.0,10.11833295,23.50968458,28.0,13.62847547,27.0,20.23213328,6.0,12.05018742,,7.0,66.0,2.631742444,0.0,14.33520333,1.001521373,67.77118935,3.0,1.0,46.0,19.29221795,1.0,4.0,1.0,11.0,56.0,66.0,76.62863555,  ,  ,  ,  
2012,C2013,公司1,10000,11.0,65.0,27.57705473,89.0,0.06907122,1.0,10.0,124.0,18.05951491,24.0,0.503600343,8.0,68.0,4.450765018,3.618436998,27.0,6.157565334,21.0,53.2998006,17.0,2.518676398,,41.0,18.0,18.16821662,0.0,26.42392738,0.074457486,17.92997518,2.0,1.0,58.0,10.93043745,1.0,12.0,7.0,8.0,40.0,29.0,58.38522633,  ,  ,  ,  
7092,C7093,公司18,3272481,10.0,14.0,7.54630403,94.0,0.178875583,1.0,17.0,75.0,29.63513746,63.0,0.432711121,8.0,3.0,10.26444433,24.87122846,35.0,28.004618,45.0,11.87290261,14.0,3.030120584,,23.0,53.0,15.84849096,0.0,33.13483569,8.460593522,85.7666616,2.0,1.0,76.0,18.89746724,1.0,5.0,7.0,6.0,52.0,13.0,56.88449489,  ,  ,  ,  
1453,C1454,公司10,1010025,12.0,17.0,13.75241156,136.0,0.346198578,1.0,16.0,38.0,1.858858172,61.0,0.938104134,3.0,43.0,3.591663211,3.889453741,75.0,11.85660656,24.0,59.06499387,13.0,8.74126131,,28.0,56.0,4.365332135,0.0,7.638570766,16.65563849,18.46492127,1.0,1.0,45.0,5.609040442,1.0,12.0,3.0,8.0,54.0,42.0,50.87574247,  ,  ,  ,  
1078,C1079,公司18,3272481,1.0,23.0,33.1552934,37.0,0.216485315,1.0,10.0,108.0,14.64227901,12.0,0.41098835,4.0,62.0,1.175811387,30.55506207,34.0,4.769706275,47.0,27.04634174,6.0,12.20211759,,,40.0,3.559182305,0.0,88.14671793,7.252145113,77.10871964,5.0,1.0,96.0,8.005976436,1.0,9.0,7.0,6.0,68.0,7.0,33.94054898,J0029,J0109,  ,  
6463,C6464,公司13,1705636,8.0,64.0,16.36997147,91.0,0.283827946,1.0,2.0,94.0,10.28004626,39.0,0.492731036,11.0,36.0,1.880728105,17.8565916,59.0,11.44495951,1.0,19.14899605,14.0,19.69707023,,16.0,22.0,6.791473354,0.0,80.2248725,1.265073545,48.28786164,1.0,1.0,25.0,1.598010082,1.0,9.0,6.0,11.0,63.0,37.0,78.77836404,  ,  ,  ,  
10501,C10502,公司20,4040100,11.0,5.0,23.70060497,68.0,0.26838888,1.0,17.0,55.0,27.20927165,47.0,0.307371814,10.0,59.0,13.55320498,0.902759171,16.0,10.1174657,15.0,47.51007015,4.0,5.905347982,,38.0,55.0,3.339024753,0.0,35.86551737,12.46092997,9.997807561,4.0,1.0,2.0,16.42735922,1.0,1.0,3.0,2.0,3.0,69.0,87.83528948,J0200,J0059,  ,  
434,C0435,公司17,2917264,7.0,39.0,13.7828019,6.0,0.053040978,1.0,1.0,183.0,18.8501522,38.0,0.899314946,4.0,14.0,5.143299823,14.35588315,41.0,21.26785497,25.0,38.46820095,16.0,7.84548996,,40.0,70.0,17.5868177,0.0,74.38178871,13.65173327,58.96957644,3.0,1.0,2.0,12.83195755,1.0,12.0,2.0,6.0,,59.0,87.02125265,J0035,J0187,  ,  
7195,C7196,公司15,2271049,2.0,25.0,31.64250114,176.0,0.643969506,1.0,14.0,28.0,2.26289081,31.0,0.96119173,4.0,63.0,10.30318591,9.69474374,85.0,19.04615733,75.0,58.87802594,1.0,5.974771036,29.3902849,3.0,68.0,3.170159306,0.0,20.51107985,1.918416407,47.29235627,5.0,1.0,94.0,13.28150218,1.0,6.0,2.0,5.0,55.0,1.0,44.99390238,J0077,  ,  ,  
613,C0614,公司20,4040100,3.0,46.0,19.26128175,11.0,0.315325424,1.0,15.0,15.0,16.53710281,56.0,0.892577974,5.0,38.0,14.38111755,9.746319255,77.0,11.41554264,12.0,45.95776122,8.0,2.242794856,,60.0,38.0,18.27350662,0.0,23.82189963,0.18399221,31.62449913,3.0,1.0,71.0,5.62228748,1.0,10.0,1.0,8.0,73.0,2.0,23.32745818,J0169,  ,  ,  
11925,C11926,公司2,40401,6.0,65.0,14.64044222,142.0,0.377068435,1.0,6.0,37.0,10.18274467,55.0,0.948681413,4.0,40.0,1.371735952,9.961103256,35.0,30.63411662,90.0,81.42673103,16.0,9.409598501,,72.0,63.0,4.67931696,0.0,48.13161638,12.52234177,29.61633907,5.0,1.0,50.0,19.0494191,1.0,9.0,6.0,6.0,6.0,68.0,0.387556377,  ,  ,  ,  
2993,C2994,公司14,1979649,2.0,15.0,3.89502417,63.0,0.223491998,1.0,11.0,169.0,26.56654169,70.0,0.192498247,10.0,51.0,6.836897844,14.09438362,34.0,18.73282877,82.0,29.95331682,1.0,3.576801537,,87.0,58.0,5.331309714,0.0,50.12448233,,13.54954787,4.0,1.0,79.0,0.332537704,1.0,11.0,6.0,3.0,23.0,88.0,12.37520914,  ,  ,  ,  
11662,C11663,公司3,90601,10.0,71.0,17.19665798,202.0,0.341444498,1.0,2.0,39.0,16.02515743,27.0,0.379427111,3.0,29.0,12.82445119,33.41321592,10.0,31.92701889,23.0,66.54054931,4.0,16.64222707,,73.0,29.0,16.52582052,0.0,74.39107432,13.52000794,32.88660926,5.0,1.0,60.0,10.28322296,1.0,8.0,6.0,7.0,63.0,28.0,57.96749084,  ,  ,  ,  
1111,C1112,公司9,817216,9.0,49.0,31.93720501,98.0,0.025983191,1.0,10.0,151.0,25.00659205,49.0,0.317626619,10.0,35.0,19.00830038,19.72707596,21.0,25.65163134,32.0,23.69872297,14.0,5.365700917,2.816869,82.0,27.0,18.20305303,0.0,11.74426327,9.708390973,40.46636814,1.0,1.0,51.0,3.623805559,1.0,11.0,5.0,2.0,21.0,14.0,11.83213138,  ,  ,  ,  
7247,C7248,公司5,252004,9.0,14.0,25.22088164,69.0,0.858512148,1.0,7.0,40.0,7.117405051,5.0,0.145634475,9.0,28.0,6.752278461,21.6196208,10.0,32.07791221,17.0,90.20772399,3.0,18.8165195,,53.0,38.0,13.55209477,0.0,66.32423214,16.38206156,63.00230847,2.0,1.0,96.0,5.155289241,1.0,10.0,3.0,2.0,30.0,28.0,8.944512486,  ,  ,  ,  
7709,C7710,公司8,646416,8.0,60.0,23.55074638,136.0,0.812817857,1.0,3.0,44.0,10.88825618,4.0,0.952655829,1.0,28.0,9.755190647,31.03806336,21.0,5.209500912,59.0,67.23091075,11.0,19.5883248,,21.0,62.0,6.800290256,0.0,81.03266925,2.022323113,62.69443451,1.0,1.0,44.0,5.944873487,1.0,8.0,4.0,12.0,10.0,92.0,3.833207498,  ,  ,  ,  
10790,C10791,公司14,1979649,12.0,6.0,27.73378885,13.0,0.434433665,1.0,13.0,98.0,0.179208919,69.0,0.943927894,5.0,49.0,3.997253656,5.909151236,51.0,6.644807264,43.0,70.39296904,12.0,11.2052487,,96.0,,2.399009463,0.0,54.73096445,6.275310996,13.27569074,5.0,1.0,67.0,9.442881338,1.0,3.0,4.0,11.0,6.0,28.0,88.71913693,  ,  ,  ,  
1282,C1283,公司20,4040100,7.0,52.0,23.39078397,79.0,0.803882399,1.0,10.0,70.0,8.519081215,46.0,0.211871923,12.0,60.0,0.74672358,21.50517108,17.0,11.17416757,87.0,71.6119608,11.0,6.906589984,,96.0,54.0,18.1416978,0.0,31.1938436,10.67038027,72.91940025,4.0,1.0,87.0,13.13859116,1.0,9.0,2.0,4.0,28.0,96.0,49.12698769,  ,  ,  ,  
2453,C2454,公司12,1454436,8.0,37.0,27.20791618,100.0,0.474402297,1.0,11.0,125.0,20.53219053,45.0,0.742800758,7.0,38.0,18.22048991,10.17318551,16.0,15.3495971,68.0,44.23669195,10.0,9.858998869,,62.0,12.0,10.72516271,0.0,61.17245397,8.302291375,42.43664728,5.0,1.0,21.0,3.419028413,1.0,1.0,2.0,7.0,30.0,36.0,,  ,  ,  ,  
10512,C10513,公司18,3272481,9.0,56.0,13.65129699,147.0,0.979604852,1.0,1.0,135.0,7.352056714,63.0,0.412959082,12.0,10.0,18.0846757,0.43487181,8.0,21.25141365,43.0,30.30652545,14.0,1.465277209,,74.0,9.0,6.82730576,0.0,89.22578566,19.62289477,61.48743776,4.0,1.0,25.0,7.541035767,1.0,11.0,2.0,9.0,8.0,49.0,25.25814636,  ,  ,  ,  
7890,C7891,公司6,363609,2.0,16.0,,132.0,0.271391464,1.0,3.0,200.0,31.53896626,9.0,0.230052083,12.0,16.0,16.94262497,13.60769482,75.0,14.5834114,87.0,41.43799366,17.0,18.73401881,,77.0,37.0,10.10612492,0.0,47.36471585,15.27466277,58.40350577,1.0,1.0,90.0,15.65469335,1.0,3.0,3.0,2.0,82.0,47.0,25.46067117,J0052,  ,  ,  
11958,C11959,公司13,1705636,12.0,65.0,8.016899723,118.0,0.310537506,1.0,4.0,161.0,17.60152911,42.0,0.512943663,12.0,22.0,7.69600323,4.126797306,74.0,26.23563535,29.0,68.74007596,12.0,17.00853665,,64.0,10.0,12.52293866,0.0,33.80044922,4.482980257,34.51404606,3.0,1.0,79.0,2.870614931,1.0,6.0,4.0,7.0,90.0,29.0,15.63225036,J0084,  ,  ,  
6592,C6593,公司16,2585664,5.0,42.0,6.604453397,17.0,0.208240144,1.0,13.0,27.0,33.79716706,61.0,0.015933859,12.0,40.0,5.997234094,12.50815132,45.0,21.90978519,43.0,88.40026646,10.0,8.920032896,,41.0,16.0,3.053131374,0.0,,4.187257107,0.255503455,5.0,1.0,4.0,15.5878484,1.0,3.0,3.0,7.0,,76.0,53.41718805,  ,  ,  ,  
8366,C8367,公司4,161604,12.0,59.0,25.34019823,157.0,0.254343168,1.0,12.0,111.0,30.6044175,61.0,0.978030861,2.0,68.0,17.29983551,14.50020577,35.0,5.627239529,25.0,86.46004568,7.0,14.07196348,,30.0,28.0,0.540777006,0.0,67.48404405,3.949126352,46.40880775,3.0,1.0,34.0,5.99935438,1.0,11.0,6.0,3.0,84.0,25.0,82.63995251,  ,  ,  ,  
914,C0915,公司18,3272481,1.0,28.0,25.63285827,43.0,0.548828043,1.0,15.0,175.0,28.72310254,32.0,0.045956132,3.0,25.0,18.07684162,0.69773062,43.0,26.45620129,37.0,14.12031849,12.0,17.05739274,,32.0,48.0,10.5542071,0.0,62.59658398,15.1316218,67.85414729,1.0,1.0,35.0,,1.0,1.0,7.0,1.0,77.0,37.0,43.53898158,  ,  ,  ,  
5281,C5282,公司18,3272481,5.0,14.0,5.403736897,160.0,0.259263433,1.0,17.0,13.0,18.98201482,22.0,0.84214741,8.0,52.0,0.216981429,3.49761025,5.0,13.88060387,92.0,65.24496523,3.0,12.76628198,,15.0,13.0,18.28197443,0.0,45.27407535,14.98647933,66.80897616,4.0,1.0,29.0,6.561620831,1.0,8.0,2.0,10.0,65.0,83.0,26.58639832,  ,  ,  ,  
5836,C5837,公司20,4040100,12.0,61.0,0.395988222,45.0,0.645326522,1.0,6.0,159.0,12.49414838,61.0,0.497798396,3.0,65.0,15.28936823,0.404634597,14.0,18.8549555,21.0,71.82715241,15.0,7.24903729,,57.0,28.0,5.499500441,0.0,38.26091915,0.162203019,89.68060955,4.0,1.0,10.0,14.67052533,1.0,4.0,2.0,1.0,60.0,63.0,10.20836774,  ,  ,  ,  
9327,C9328,公司4,161604,5.0,37.0,17.30433053,92.0,0.249358397,1.0,4.0,82.0,7.936918374,10.0,0.454506923,8.0,70.0,17.63904398,10.31763804,88.0,22.7312298,72.0,69.63680059,11.0,15.58020214,,77.0,54.0,8.006073665,0.0,80.51929003,7.458683344,28.16810512,2.0,1.0,21.0,18.38970445,1.0,4.0,7.0,5.0,67.0,86.0,75.48733246,  ,  ,  ,  
1197,C1198,公司10,1010025,8.0,39.0,11.88628453,13.0,0.879869104,1.0,6.0,182.0,17.77326086,2.0,0.576510115,5.0,66.0,1.59933841,29.2998679,3.0,17.72020686,93.0,56.79430392,,19.03988925,,66.0,36.0,7.955514109,0.0,22.17892499,19.68278066,91.01367106,1.0,1.0,26.0,18.69629037,1.0,4.0,1.0,2.0,16.0,1.0,73.17397558,  ,  ,  ,  
6387,C6388,公司9,817216,10.0,,20.08203654,27.0,0.588176022,1.0,18.0,193.0,5.534639292,39.0,0.695374817,1.0,53.0,0.137493596,12.156369,79.0,33.61665772,13.0,24.80046086,1.0,0.464811204,,85.0,44.0,1.22211336,0.0,76.57797898,0.936404029,83.98672365,4.0,1.0,21.0,8.484404421,1.0,9.0,4.0,8.0,41.0,23.0,77.04501514,  ,  ,  ,  
9566,C9567,公司14,1979649,9.0,71.0,21.46889233,128.0,0.530695995,1.0,5.0,81.0,21.68868067,34.0,0.462486516,5.0,27.0,0.079166529,20.54618332,58.0,24.95996613,20.0,21.66696142,16.0,7.260348034,,92.0,34.0,18.79682584,0.0,8.833176663,8.092059724,76.09482618,4.0,1.0,37.0,18.21830259,1.0,1.0,6.0,1.0,87.0,92.0,14.99058664,J0047,  ,  ,  
7733,C7734,公司15,2271049,4.0,5.0,16.20604326,147.0,0.139648264,1.0,11.0,76.0,25.54399215,18.0,0.86393044,1.0,57.0,17.50999239,26.58226585,22.0,12.82753438,55.0,49.02370349,1.0,16.57404318,,44.0,40.0,19.41981217,0.0,3.714655295,16.23364358,47.6379056,2.0,1.0,82.0,4.410274885,1.0,8.0,5.0,10.0,17.0,41.0,87.65182981,  ,  ,  ,  
